,year,Country,mean_temp,median_temp,max_temp,min_temp,variance_temp,emission
42,1970,Cyprus,19.297916666666666,19.072000000000003,26.955,12.055,27.383282628787867,2.171708969
43,1970,Denmark,-18.2145,-20.235999999999997,-2.8390000000000004,-30.298,109.69425063636363,62.63563307413
44,1970,Djibouti,28.989250000000002,28.8645,33.708,24.419,10.688557295454542,0.79346337095
45,1970,Dominica,26.423083333333334,26.594,27.356,25.128,0.7438080833333324,0.02000683797
46,1970,Dominican Republic,25.67833333333333,25.859500000000004,27.178,24.097,1.320702424242426,3.8170028494
47,1970,Ecuador,21.961250000000003,21.985,22.701,21.098000000000003,0.35467165909090886,5.03327570743
48,1970,Egypt,22.70841666666667,23.373,29.982,13.642,36.15661517424241,25.26316116151
49,1970,El Salvador,25.056,24.9845,27.187,23.371,1.1607987272727314,1.580668957256
50,1970,Equatorial Guinea,25.19633333333333,25.236500000000003,26.586,23.19,1.1581678787878784,0.031913653998
51,1970,Eritrea,26.864500000000003,27.573,30.228,22.91,6.406761363636363,0.406806263443
52,1970,Estonia,4.349749999999999,3.8895,16.889,-10.64,98.05151911363636,21.8880382571
53,1970,Ethiopia,23.135583333333333,23.1605,24.864,21.003,1.386304810606056,1.433233919678
54,1970,Fiji,25.276416666666666,25.0685,27.079,23.679,1.3325608106060618,0.6889492635
55,1970,Finland,1.1733333333333336,0.033500000000000085,16.048,-16.57,118.39217496969695,42.32537892987
56,1970,French Guiana,26.036666666666665,25.9685,26.744000000000003,25.589,0.17550442424242488,0.24064990495
57,1970,French Polynesia,26.487333333333336,26.3955,27.571,25.457,0.7023131515151507,0.1374303816
58,1970,Gabon,24.49875,24.482,25.873,22.273000000000003,1.2331242045454553,0.604623304017
59,1970,Georgia,9.183583333333333,9.2975,19.451,-1.2759999999999998,48.989657901515145,25.819192680712
60,1970,Germany,7.856083333333334,7.3469999999999995,17.371000000000002,-2.721,55.76983335606062,1084.0939924461
61,1970,Ghana,27.142916666666668,27.0605,29.542,24.93,2.3422337196969725,2.368945159298
62,1970,Greece,15.164916666666668,14.5945,24.452,7.461,40.27592699242426,30.09487358535
63,1970,Greenland,-18.738166666666668,-20.786,-3.221,-30.855,111.08290287878786,0.00238039935
64,1970,Grenada,27.089583333333334,27.128,28.044,26.334,0.24636262878787882,0.02921423623
65,1970,Guadeloupe,26.631416666666667,26.79,27.688,25.316,0.8566789924242427,0.3876923076
66,1970,Guatemala,23.306250000000002,23.869,25.607,20.78,3.280140022727265,2.501886508702
67,1970,Guinea,25.817583333333335,25.296,28.483,23.647,2.686711719696977,0.5131387762
68,1970,Guyana,26.261166666666668,26.288,27.054,25.609,0.16151887878787827,0.9692104919
69,1970,Haiti,26.448333333333334,26.520000000000003,28.148000000000003,24.901,1.3483076969696972,0.53619062982
70,1970,Honduras,24.788416666666667,25.143,27.002,22.61,2.072293356060609,1.229954098632
71,1970,Hong Kong,22.71291666666667,22.8915,28.874,14.68,26.319532083333318,9.550075358
72,1970,Hungary,9.646916666666668,9.446000000000002,20.065,-1.594,64.27773790151515,66.50103991531
73,1970,Iceland,1.0832499999999998,-0.08749999999999997,7.454,-5.266,22.388535840909093,1.937345695
74,1970,India,24.074083333333334,25.2785,30.42,16.999000000000002,20.151166265151517,213.70644299095
75,1970,Indonesia,26.060166666666664,26.102,26.459,25.559,0.10435360606060605,31.05901381873
76,1970,Iran,18.452,19.014499999999998,29.368,5.687,74.12619618181817,79.51580678098
77,1970,Iraq,22.602666666666668,23.294000000000004,33.868,9.159,80.16977951515152,23.19554773166
78,1970,Ireland,9.603583333333333,9.2705,15.248,4.196000000000001,17.785212992424242,21.08361713756
79,1970,Jamaica,26.150666666666666,26.392000000000003,27.498,24.471,1.1633184242424255,5.926200770157
80,1970,Japan,11.929,12.2255,24.382,-0.0440000000000001,79.67271872727275,832.3815214292
81,1970,Jordan,19.844333333333335,20.726,28.108,8.991,47.43209442424241,2.744330731368
82,1970,Kazakhstan,5.547000000000001,7.5840000000000005,22.78,-13.764,183.55135399999998,156.93716885602
83,1970,Kenya,24.230249999999998,24.2545,25.83,22.717,0.9908736590909072,3.770558424236
84,1970,Kiribati,26.750333333333334,26.8675,27.522,25.74,0.25562315151515125,0.01858731433
85,1970,Kuwait,25.65725,26.505000000000003,35.713,13.693,65.49694275000002,38.33977616963
86,1970,Kyrgyzstan,3.7745833333333327,5.3865,16.189999999999998,-12.101,103.6424760833333,14.891298316
87,1970,Laos,23.988583333333334,24.6,27.1,19.204,7.669338083333335,0.265879598194
88,1970,Latvia,4.837416666666667,4.6995000000000005,16.982000000000006,-10.046,94.92250662878791,13.773689483
89,1970,Lebanon,18.262583333333335,18.778,25.987,9.186,35.111490992424244,5.38414733504
90,1970,Lesotho,14.286666666666667,14.753499999999999,20.213,7.146,21.185722424242428,0.0777084462
91,1970,Liberia,25.780833333333334,25.6655,27.277,24.437,1.0067466969696974,1.081915408
92,1970,Libya,22.25391666666667,22.255000000000003,29.929,13.555,39.15161008333334,37.86690690421
93,1970,Lithuania,5.39975,5.485,16.881,-9.175,89.69981602272726,20.14718583795
94,1970,Luxembourg,9.108416666666667,8.6745,17.846999999999994,0.6940000000000001,46.56934681060606,18.42564723303
95,1970,Madagascar,23.126,23.3335,25.935,19.899,4.773986363636368,0.716453365997
96,1970,Malawi,21.631249999999998,22.419,24.262,18.527,3.793406750000002,0.2969081711
97,1970,Malaysia,26.193416666666668,26.119999999999997,26.877,25.469,0.20153008333333314,14.23399582976
98,1970,Mali,28.893333333333334,30.404000000000003,34.423,21.935,15.754676424242422,0.2723795717
99,1970,Malta,18.594,17.493499999999997,26.01,13.067,21.172438363636363,0.71259677915
100,1970,Martinique,26.423083333333334,26.594,27.356,25.128,0.7438080833333324,0.48671613896479
101,1970,Mauritania,28.368166666666667,29.311999999999998,33.724000000000004,20.5,21.684933242424272,0.377719520126
102,1970,Mauritius,23.751166666666666,23.511000000000003,27.208,20.741,5.544756515151511,0.3017212317
103,1970,Mexico,20.490083333333335,21.0755,25.146,14.483,14.869024083333331,121.39246806399
104,1970,Moldova,9.540750000000001,9.6535,22.249,-2.4400000000000004,73.85713674999998,16.693015694
105,1970,Mongolia,-1.112833333333333,0.732,18.792,-20.374,223.43099433333336,5.5542168692
106,1970,Morocco,17.9635,17.1425,27.125,9.554,35.27123736363637,6.865911862421
107,1970,Mozambique,23.95625,24.666000000000004,26.521,20.433,4.880031113636369,3.183854996217
108,1970,Namibia,21.006166666666665,22.323,25.352,14.76,14.62507996969697,1.2280762903
109,1970,Nepal,15.086583333333335,17.028000000000006,20.901,6.072,34.36695990151516,0.272467052
110,1970,Netherlands,9.4315,9.619499999999999,17.308,0.8980000000000001,40.273985727272716,134.9277570749
111,1970,New Caledonia,23.190916666666666,22.697,26.23,20.117,4.050754628787877,1.01236360575
112,1970,New Zealand,11.149416666666667,11.3295,16.582,6.422000000000001,13.401684810606058,15.0603464293
113,1970,Nicaragua,25.990916666666667,25.948999999999998,27.576,24.703000000000003,0.8610386287878782,1.619919648887
114,1970,Niger,27.444083333333335,28.936,33.488,19.753,23.25323171969697,0.33514117504
115,1970,Nigeria,26.9465,26.515,30.269,24.146,3.5921528181818174,29.06569487059
116,1970,North Korea,6.606916666666667,8.525,21.575,-11.065,138.0873319015151,76.16541487366
117,1970,Norway,-0.24441666666666664,-1.347,10.534,-13.313,72.41823862878788,36.92630321663
118,1970,Oman,27.2325,27.7825,33.335,20.045,23.679746999999985,7.32907173554
119,1970,Pakistan,21.189333333333334,23.0055,30.343000000000004,9.455,61.83263351515152,17.735117007244
120,1970,Palau,27.634583333333335,27.7115,27.999,27.205,0.057722265151515705,1.99387693305
121,1970,Panama,26.415166666666668,26.457500000000003,27.195,25.484,0.3618210606060606,2.5882667194
122,1970,Papua New Guinea,24.76875,24.802500000000002,25.248,23.934,0.17054420454545446,1.137833789
123,1970,Paraguay,23.750583333333335,24.747999999999998,28.23,18.372,11.9721533560606,0.684454511123
124,1970,Peru,20.141333333333332,20.387500000000003,20.961,18.59800000000001,0.5105058787878762,17.39392665518
125,1970,Philippines,27.001333333333335,27.0905,28.569000000000003,25.715,0.7050691515151528,26.55220508517
126,1970,Poland,6.821583333333333,7.4475,17.953,-6.783,78.94953408333332,311.78821105995
127,1970,Portugal,14.75925,14.884,22.212,6.345999999999999,28.20354056818181,16.64480023481
128,1970,Puerto Rico,25.6975,25.688499999999998,27.281,24.115,1.4041869999999976,1.348394333
129,1970,Qatar,27.28725,27.9865,35.581,17.922,40.10933875,14.718116153903
130,1970,Romania,9.108166666666667,9.064499999999999,20.306,-1.871,62.40114196969699,126.86733661167
131,1970,Russia,-5.522583333333333,-5.553,15.788,-25.766,227.47205208333332,1325.8124536135
132,1970,Rwanda,19.224666666666668,19.146,19.909,18.34,0.20574424242424252,0.09549088704
133,1970,Saint Lucia,26.974333333333334,27.143,27.92,25.916,0.43022551515151564,0.07562209
134,1970,Samoa,26.491,26.514499999999998,27.292,25.727,0.3146292727272723,0.06254025845
135,1970,Saudi Arabia,25.97791666666667,26.942,34.088,15.911,46.955582083333326,47.02187876292
136,1970,Senegal,28.572166666666664,28.5925,31.339,25.093000000000004,4.222704515151514,1.368463862864
137,1970,Seychelles,27.0745,27.0155,28.488000000000003,25.909,0.7225580909090911,0.11793741641
138,1970,Sierra Leone,26.404583333333335,26.2245,28.179,25.001,1.2843602651515136,0.4174924606404
139,1970,Singapore,26.854583333333334,26.8305,27.854000000000006,26.1,0.2818762651515151,6.60934653091
140,1970,Slovakia,7.333666666666667,7.2695,17.432000000000002,-3.444,59.5699716969697,43.84673419535
141,1970,Slovenia,9.541333333333332,8.864,19.416,0.231,56.15289296969696,9.483964158179
142,1970,Solomon Islands,26.730500000000003,26.712,27.376,26.133000000000006,0.1843455454545439,0.0663787391
143,1970,Somalia,26.956333333333333,27.287999999999997,28.305,25.221,0.9046646060606052,0.648372944726
144,1970,South Africa,17.72025,18.434,23.947,10.683,21.515772022727273,185.64000923112
145,1970,South Korea,11.71125,12.805,25.506,-2.991,98.6092198409091,62.87821325782
146,1970,Sri Lanka,27.21291666666667,27.5405,28.521,24.956,1.2152748106060618,3.129437409121
147,1970,Suriname,26.52241666666667,26.4625,27.497000000000003,25.919,0.2121297196969714,1.50820097312
148,1970,Sweden,1.8489166666666668,1.1675,14.822,-14.281,98.26613826515153,95.9920738344
149,1970,Syria,18.789083333333334,19.206,29.011,6.612,63.88074281060608,6.320428909498
150,1970,Taiwan,22.159833333333335,22.726,27.61,15.188,20.20950033333334,36.18614710749
151,1970,Tajikistan,4.873,6.0095,16.7,-9.281,87.71557036363639,7.580415985
152,1970,Tanzania,22.37108333333333,22.4805,23.792,20.715,1.0186922651515158,1.56896319448
153,1970,Thailand,26.40233333333333,26.817500000000003,28.61,23.619,3.056738242424245,18.08119681982
154,1970,Togo,27.264166666666668,27.131500000000003,29.646,25.06,2.4311426969697028,0.3531133614
155,1970,Tonga,23.675749999999997,23.637999999999998,26.074,21.01,2.9339763863636468,0.01862732939
156,1970,Tunisia,20.104916666666668,19.0465,30.511,12.128,45.218686628787886,4.24743028564
157,1970,Turkey,12.554583333333333,12.4655,23.278,1.824,53.840194628787884,45.97537416633
158,1970,Turkmenistan,15.567,16.0435,28.915,-0.46,114.39290527272728,17.54769734734
159,1970,Uganda,23.049583333333334,22.972,24.671,22.209000000000003,0.5330737196969669,0.521257276
160,1970,Ukraine,8.154166666666667,8.563500000000001,21.51,-4.714,83.19235269696969,505.4846697265
161,1970,United Arab Emirates,28.258666666666667,28.817999999999998,36.192,19.097,37.850086969696974,19.4375759061
162,1970,United Kingdom,8.66975,8.413499999999999,14.347,3.043,19.70592002272727,676.396468079
163,1970,United States,8.673,7.8374999999999995,21.56,-5.642,89.86640145454545,4691.656874434
164,1970,Uruguay,17.5755,16.930999999999997,24.689,11.392,21.802237727272733,5.438989595078
165,1970,Uzbekistan,12.980416666666668,13.8645,27.291,-3.946,127.52564808333335,50.18385905895
166,1970,Venezuela,25.34166666666667,25.1685,26.242,24.626,0.2875406060606067,57.3506242163
167,1970,Vietnam,23.91725,24.158,27.154,19.048,8.379463659090913,11.62928303
168,1970,Western Sahara,22.9815,23.25,28.586,16.692999999999998,14.925826272727276,0.08684411735
169,1970,Yemen,26.37591666666667,26.860500000000002,30.886,20.594,14.971814083333326,1.62840984864
170,1970,Zambia,21.631333333333334,22.303500000000003,24.506,17.991,4.380505696969695,3.670261449
171,1970,Zimbabwe,21.79875,23.3935,24.68,16.756,8.74720165909091,9.319220321
172,1971,Afghanistan,14.823500000000001,14.934000000000001,26.556,-0.588,85.81447063636365,1.7164874744
173,1971,Albania,12.534416666666667,11.6735,23.212,4.5150000000000015,47.55462335606062,4.813862408686
174,1971,Algeria,22.672250000000002,22.781000000000002,33.372,12.272,61.830620204545454,22.31575007867
175,1971,Angola,21.837,22.4615,23.673,19.011,2.2901343636363634,8.53830477735
176,1971,Anguilla,26.553416666666667,26.5295,28.16,24.904,1.5326648106060654,0.00216832317577
177,1971,Argentina,14.651166666666667,14.7665,20.991,5.8870000000000005,25.02937342424243,89.302285895
178,1971,Armenia,9.105416666666668,8.639,22.619,-5.207000000000002,94.33232935606065,10.902726298531
179,1971,Aruba,27.89,28.085,29.283,26.457,1.2842265454545465,0.06904905210932
180,1971,Australia,21.65433333333333,22.298499999999997,28.603,13.843,27.867506787878792,162.81218082926
181,1971,Austria,6.449333333333333,7.1385000000000005,17.191,-4.2490000000000006,57.52136115151515,56.22841694094
182,1971,Azerbaijan,11.988583333333333,10.706,24.844,-0.3139999999999999,78.65491717424244,32.20920716197
183,1971,Bahamas,25.266333333333336,25.496000000000002,28.27,21.573,5.89846587878788,3.25397686105
184,1971,Bahrain,25.79116666666667,25.5135,34.67,16.247,48.069793060606074,2.98125237995
185,1971,Bangladesh,24.635166666666667,26.318,28.054,18.34,13.09162269696971,3.323587234708
186,1971,Barbados,26.444916666666668,26.479,27.401,25.369000000000003,0.5747793560606077,0.666629495477
187,1971,Belarus,6.38375,5.775500000000001,17.907,-4.408,75.10933020454544,67.53873303032
188,1971,Belgium,9.831166666666666,10.0065,18.646,2.016,37.28772087878787,129.9550149859
189,1971,Belize,25.25491666666667,25.263,27.163,22.951,1.9008951742424232,0.149468198456
190,1971,Benin,27.158833333333334,26.9295,30.336,24.689,3.351761242424247,0.370950193
191,1971,Bhutan,11.768416666666667,12.6415,17.91,3.866,28.03383408333333,0.053302688936
192,1971,Bolivia,20.73966666666667,21.2455,22.821,16.942999999999998,4.025705878787877,3.822938407839
193,1971,Botswana,22.080916666666667,23.955000000000002,26.324,15.508,16.970143174242427,0.2926755972
194,1971,Brazil,24.608500000000003,24.912,25.641,23.102,0.7252911818181823,109.27106879284
195,1971,British Virgin Islands,26.292166666666663,26.247,27.834,24.684,1.5714666969696964,0.01992523961
196,1971,Bulgaria,10.562833333333334,9.582,21.308000000000003,1.742,53.59922524242426,68.28198772598
197,1971,Burkina Faso,28.2285,27.931,31.727,24.053,6.041192272727273,0.2481069031
198,1971,Burundi,19.65908333333333,19.626,20.714,18.765,0.2687386287878788,0.0646464498
199,1971,Cambodia,26.363916666666668,27.015,28.88,23.506,2.6722708106060598,0.21250718472
200,1971,Cameroon,24.252166666666668,24.0725,26.233,22.892,1.3306086969696962,0.948293127
201,1971,Canada,-4.869583333333334,-3.4755,12.733,-24.816,191.13013808333332,366.8465943064
202,1971,Cayman Islands,26.786,26.9485,28.591,24.41,2.332021999999993,0.065831106274
203,1971,Central African Republic,25.10066666666667,24.6185,27.938,22.72,2.303272424242426,0.085149110173
204,1971,Chad,26.913083333333333,28.0175,31.549,20.938,12.387920992424245,0.1702261357
205,1971,Chile,9.160166666666667,9.1805,12.52,4.425,8.734962696969696,30.34070703089
206,1971,China,6.84625,7.961499999999999,19.984,-8.171999999999999,102.55647674999999,913.4388594734
207,1971,Colombia,24.55741666666667,24.5425,24.811,24.276,0.028455901515151413,28.91556728783
208,1971,Comoros,25.379166666666666,25.802,26.854,23.109,2.0713457878787818,0.02390872514
209,1971,Congo,24.326333333333334,24.295,25.424,23.179,0.6064147878787864,2.068818821727
210,1971,Costa Rica,25.43133333333333,25.4285,26.232,24.724,0.2575142424242433,1.446159769337
211,1971,Croatia,11.393333333333333,11.3065,22.769,1.5730000000000002,58.302640242424225,23.01298281858
212,1971,Cuba,25.479666666666663,25.8405,27.516,22.607,3.116503151515147,21.99660945949
213,1971,Curaçao,27.28291666666667,27.542,28.450000000000006,25.884,0.9236175378787895,14.51855714266
214,1971,Cyprus,18.90666666666667,18.4265,26.758000000000003,11.681,31.846549151515163,2.1874195132
215,1971,Denmark,-19.14225,-21.916,-0.873,-33.967,149.05665329545457,58.38836034553
216,1971,Djibouti,28.609333333333336,28.6335,33.412,24.040000000000006,11.215559696969693,0.7934787171
217,1971,Dominica,26.089333333333332,26.1535,27.311,24.791,0.9630760606060612,0.02003430687
218,1971,Dominican Republic,25.424000000000003,25.542,26.953000000000003,23.723000000000003,1.5447340000000005,3.9045541744
219,1971,Ecuador,21.57341666666667,21.622999999999998,22.012,21.014,0.12000390151515257,4.48936621043
220,1971,Egypt,22.680000000000003,22.523,29.765,14.265,35.56555781818183,24.96075906151
221,1971,El Salvador,24.874166666666667,24.694000000000003,26.136,24.035,0.44692233333333287,1.644133548256
222,1971,Equatorial Guinea,24.871499999999997,24.7885,25.923,23.314,0.7802322727272709,0.031872483398
223,1971,Eritrea,26.376333333333335,26.9255,29.07,22.224,6.113784787878793,0.404974801943
224,1971,Estonia,5.395166666666667,4.381,17.047,-4.977,69.09629687878788,21.9142006489
225,1971,Ethiopia,22.752083333333335,22.7175,24.256,20.636,1.1706546287878787,1.442070206678
226,1971,Fiji,25.425250000000002,25.4125,26.456,23.954,0.7292311136363633,0.69821638164
227,1971,Finland,0.8563333333333333,-0.371,14.703,-11.407,91.38104478787878,41.74145386418
228,1971,French Guiana,25.557666666666666,25.4485,26.34800000000001,24.721,0.3104833333333383,0.24065946247
229,1971,French Polynesia,25.80525,26.0345,26.677,24.82,0.43708129545454516,0.13753716643
230,1971,Gabon,24.167333333333335,24.207,25.14,22.39,0.8642684242424225,1.117769735417
231,1971,Georgia,8.830916666666667,7.6995000000000005,20.007,-1.372,62.34245971969697,25.552359857312
232,1971,Germany,8.600166666666667,8.8305,18.424,-1.329,48.489344151515155,1078.42711446125
233,1971,Ghana,26.60983333333333,26.284,28.863000000000003,24.515,2.0060666969696963,2.408656964298
234,1971,Greece,14.664000000000001,13.2935,24.69,6.674,44.20380181818182,31.13940682139
235,1971,Greenland,-19.7105,-22.5285,-1.2399999999999998,-34.759,152.32459009090908,0.0024411779
236,1971,Grenada,26.665666666666667,26.619500000000002,27.33,25.774,0.30124915151515236,0.02921216873
237,1971,Guadeloupe,26.290833333333335,26.302,27.602,24.819000000000003,1.1959963333333317,0.3911554204
238,1971,Guatemala,23.322833333333335,23.5295,25.478,21.241,1.5921397878787855,2.460825899402
239,1971,Guinea,25.439916666666665,24.978,27.964,23.48,2.808917356060599,0.5160206762
240,1971,Guyana,25.628666666666664,25.575,26.36,25.041,0.1517835151515153,0.9694269104
241,1971,Haiti,26.21366666666667,26.341,27.797,24.472,1.506973696969696,0.54112461217
242,1971,Honduras,24.752,25.016000000000002,26.735000000000007,23.222,1.1491298181818193,1.230341680632
243,1971,Hong Kong,22.654583333333335,23.473,28.567,14.083000000000002,26.439733719696957,9.589855822
244,1971,Hungary,9.991833333333334,9.9265,21.372,-1.359,65.31127124242424,68.15486156564
245,1971,Iceland,1.3544166666666666,0.41400000000000003,8.497,-6.055,23.203913719696967,2.0358642026
246,1971,India,23.634,24.975,28.794,16.778000000000002,17.83203654545454,214.72932838295
247,1971,Indonesia,25.79291666666667,25.750000000000007,26.285,25.524,0.05921844696969661,31.48011662373
248,1971,Iran,17.901416666666666,17.467499999999994,29.263,5.0070000000000014,74.04095590151519,85.33475698098
249,1971,Iraq,21.819916666666668,21.0635,33.986000000000004,8.884,88.44043517424244,27.18165872666
250,1971,Ireland,10.086583333333333,9.373,15.396,5.917999999999999,12.948247356060604,23.57463950293
251,1971,Jamaica,26.099083333333336,26.194,27.403,24.347,1.1237853560606046,5.914052667657
252,1971,Japan,11.983416666666665,11.882,23.845,0.931,68.02965862878789,852.902177287699
253,1971,Jordan,19.331666666666667,18.7515,28.17,8.738000000000001,51.62279987878788,2.765423401868
254,1971,Kazakhstan,6.325166666666667,7.179,23.726,-13.734000000000002,173.17758087878786,156.70974577722
255,1971,Kenya,23.8565,23.829500000000003,25.387,22.353,0.9404673636363647,3.770424914236
256,1971,Kiribati,26.18166666666667,26.319000000000003,26.687,25.345,0.22211515151515152,0.018592568734
257,1971,Kuwait,25.0655,24.7155,35.661,13.625,69.9623560909091,40.70340047683
258,1971,Kyrgyzstan,4.176749999999999,5.6195,16.22,-14.236,102.27989565909093,14.922990243
259,1971,Laos,23.200999999999997,24.269,26.674,17.561999999999998,11.471132000000004,0.266131378504
260,1971,Latvia,6.0633333333333335,5.3115,17.378,-3.589,68.66967787878788,13.7885010879
261,1971,Lebanon,17.71375,17.110500000000002,25.761,9.078,39.16619293181817,5.47438749504
262,1971,Lesotho,13.799500000000002,14.318000000000001,19.097,7.604,19.016404454545462,0.0777693482
263,1971,Liberia,25.277333333333335,25.141,26.768,23.872,0.862549151515151,1.07641533923
264,1971,Libya,22.208416666666665,22.426499999999997,29.542,13.148,43.12315208333334,25.96845345621
265,1971,Lithuania,6.702916666666666,6.217499999999999,17.927999999999994,-3.0860000000000007,65.90106608333332,20.21995910448
266,1971,Luxembourg,9.48875,9.953,19.002,0.863,43.11071511363637,17.186101682594
267,1971,Madagascar,22.583250000000003,23.2795,24.797,19.365,4.924821295454546,0.718024929997
268,1971,Malawi,21.26125,22.226,23.795,17.512,4.606404386363631,0.2940477646
269,1971,Malaysia,25.8485,25.910000000000004,26.697,24.984,0.27822263636363687,14.66218533776
270,1971,Mali,28.506416666666667,29.880499999999998,33.82,20.81,17.404946628787872,0.2715169537
271,1971,Malta,18.210333333333335,17.4955,27.167,12.28,26.73506569696971,0.71257118335
272,1971,Martinique,26.089333333333332,26.1535,27.311,24.791,0.9630760606060612,0.48957792255479
273,1971,Mauritania,27.253416666666666,28.137,33.056,20.216,23.356038083333306,0.379221952626
274,1971,Mauritius,23.30125,23.4055,26.331,20.129,5.1183694772727275,0.3027821478
275,1971,Mexico,20.640333333333334,20.6605,24.801,15.925,11.216363878787874,121.88736247909
276,1971,Moldova,9.333166666666667,8.7475,20.808000000000003,-0.944,70.20076015151515,16.7213576587
277,1971,Mongolia,-0.6264166666666661,1.7195,17.025,-19.831,201.81867481060607,5.5536449345
278,1971,Morocco,16.9075,15.5205,25.586,9.267,35.808097909090904,6.911918999421
279,1971,Mozambique,23.550666666666668,24.667500000000004,25.94,19.617,5.405751515151522,3.198288654217
280,1971,Namibia,20.568166666666666,21.9195,24.375,14.856,12.24025160606061,1.2284477237
281,1971,Nepal,14.408416666666668,16.0565,20.417,5.462999999999999,30.827344992424244,0.277927187
282,1971,Netherlands,9.901833333333334,9.68,17.729,2.69,30.42833051515153,135.31928099819999
283,1971,New Caledonia,22.909833333333335,22.599,26.186,20.07,3.8378592424242446,1.01246354927
284,1971,New Zealand,11.25175,11.0125,16.705,5.367999999999999,13.240731477272725,14.68580465639
285,1971,Nicaragua,25.902333333333335,25.8525,27.393,24.789,0.6040740606060621,1.628644963887
286,1971,Niger,27.463333333333335,29.2635,33.187,18.505,24.198074424242417,0.33146568904
287,1971,Nigeria,26.796166666666668,26.329,29.873,23.847,4.256417787878787,42.86417465059
288,1971,North Korea,6.703083333333333,7.6345,20.67,-8.662,119.64250899242424,76.53788116366
